Station ID,Latitude,Longitude,Name,Elevation,Years,Average Weatherscore,Margin of Error,N,Adjusted Average Weatherscore
01059099999,70.068814,24.973489,"BANAK, NORWAY",7.62,1994,37.06166514334257,2.5434773595183104,362,39.605142502860886
01062099999,76.5,25.0666667,"HOPEN ISLAND, NORWAY",10.0,1994,51.520273972602745,2.2768943095157903,365,53.797168282118534
01065099999,69.4666666,25.5166666,"KARASJOK, NORWAY",133.0,1994,32.5544502617801,2.840521937262007,191,35.3949721990421
01068099999,71.0166667,25.9833333,"HONNINGSVAG VALAN, NORWAY",14.0,1994,40.948059701492575,2.1840305351696827,335,43.13209023666226
01074099999,71.0333333,27.8333333,"MEHAMN, NORWAY",13.0,1994,38.105423728813555,2.2106771419194513,295,40.31610087073301
01075099999,70.4,28.2,"RUSTEFJELBMA, NORWAY",11.2,1994,34.946330275229364,2.6210506883881757,218,37.56738096361754
01078099999,71.1,28.2333333,"SLETTNES FYR, NORWAY",10.0,1994,38.28021978021977,1.81700159657392,364,40.097221376793684
01083099999,70.8666667,29.0333333,"BERLEVAG, NORWAY",13.0,1994,38.855300859598835,2.1043986951713407,349,40.959699554770175
01088099999,70.0666667,29.85,"VADSO, NORWAY",39.0,1994,38.61993991488013,1.950335532008882,355,40.570275446889006
01089099999,69.725611,29.893011,"HOYBUKTMOEN, NORWAY",86.25,1994,38.06821434045633,2.365010349358437,364,40.433224689814764
01097099999,70.35,31.05,"SVARTNES, NORWAY",12.0,1994,37.75545851528385,2.4288147360966823,229,40.18427325138053
01098099999,70.3666666,31.1,"VARDO, NORWAY",15.0,1994,38.99260273972605,1.920813349085722,365,40.91341608881177
01102099999,65.2,11.0,"SKLINNA FYR, NORWAY",16.0,1994,36.81652892561984,2.1608499052210273,363,38.97737883084087
01106099999,67.5166666,12.1,"ROEST III, NORWAY",2.0,1994,33.85955056179775,1.4999501072831214,356,35.359500669080866
01107099999,67.5166667,12.1,"ROST NOR AFB, NORWAY",4.0,1994,35.29593220338987,1.7392777715453245,295,37.03520997493519
01112099999,65.461111,12.2175,"BRONNOY, NORWAY",7.62,1994,32.58127093694764,1.9266220398745584,361,34.5078929768222
01115099999,66.7666666,12.4833333,"MYKEN, NORWAY",13.0,1994,31.195580110497215,1.2900108832598032,362,32.485590993757015
01116099999,65.95,12.4666666,"STOKKA, NORWAY",17.06,1994,33.35721459330026,1.9372620241869174,361,35.29447661748718
01122099999,65.783997,13.214914,"KJAERSTAD, NORWAY",72.23,1994,33.62928075898513,2.2183896360230557,357,35.84767039500819
01141099999,68.15,13.6166667,"LEKNES, NORWAY",26.0,1994,33.2481375358166,1.5716718970551298,349,34.819809432871736
01149099999,66.3333333,14.1,"RANA BASMOEN, NORWAY",42.0,1994,26.769453240141914,2.2479347834553085,167,29.01738802359722
01151099999,66.3666666,14.3,"MOIRANA, NORWAY",70.0,1994,34.11355380549735,2.197939657539984,360,36.31149346303733
01152099999,67.269167,14.365278,"BODO, NORWAY",12.8,1994,35.13627944203687,2.1325234557452415,365,37.268802897782116
01160099999,68.15,14.65,"SKROVA FYR, NORWAY",11.0,1994,33.00684931506851,1.5133358670190442,365,34.52018518208755
01161099999,68.25,14.6666667,"SVOLVAER HELLE, NORWAY",9.0,1994,33.88655462184877,1.6231682521698716,357,35.509722874018635
01162099999,68.5833333,15.0166667,"STORKMARKNES SKAGEN, NORWAY",3.0,1994,33.306609195402295,1.6523878402399972,348,34.95899703564229
01167099999,68.7,15.4166666,"SORTLAND, NORWAY",3.0,1994,31.97698731624055,1.56670393160246,365,33.54369124784301
01183099999,68.4913,16.678108,"EVENES, NORWAY",25.6,1994,33.937366670837434,1.9466324231337953,361,35.88399909397123
01194099999,68.467,17.5,"NARVIK III, NORWAY",23.0,1994,32.98012485906721,1.9447506223023485,353,34.92487548136956
01205099999,62.3333333,5.2666666,"SVINOY LH, NORWAY",37.17,1994,35.28324175824173,2.041660303480932,364,37.32490206172266
01209099999,62.1833333,6.0666667,"ORSTA VOLDA HOVDEN, NORWAY",74.0,1994,28.429289164998455,1.863733447098253,343,30.293022612096706
01210099999,62.560372,6.110164,"VIGRA, NORWAY",21.03,1994,29.904670329670324,1.6751276606162484,364,31.579797990286572
01212099999,62.8666666,6.5333333,"ONA II, NORWAY",15.0,1994,30.731043956043937,1.5028734601818141,364,32.23391741622575
01217099999,62.744722,7.2625,"ARO, NORWAY",3.04,1994,27.680189119422995,1.824812917548979,360,29.505002036971973
01218099999,62.2333333,7.4166666,"TAFJORD, NORWAY",17.0,1994,24.043852812582468,1.9121656042672068,282,25.956018416849673
01223099999,63.111781,7.824522,"KVERNBERGET, NORWAY",62.17,1994,29.940596420258924,1.7123877300010213,360,31.652984150259947
01224099999,62.4666666,6.2166666,"AALESUND, NORWAY",50.0,1994,35.25993150684935,2.1226801521678884,292,37.382611659017236
01227099999,62.7166666,8.7833333,"INNERDALEN, NORWAY",405.0,1994,27.602492616467295,2.1167978181287017,272,29.719290434595997
01228099999,63.85,8.4666666,"SULA, NORWAY",6.0,1994,30.56481994459835,1.4570946306859205,361,32.02191457528427
01238099999,62.1166666,9.2833333,"FOKSTUA II, NORWAY",974.0,1994,39.33091922005567,2.5165647994283256,359,41.84748401948399
01240099999,64.1666666,9.4,"HALTEN FYR, NORWAY",16.0,1994,35.183983035357336,2.084600624894825,354,37.26858366025216
01241099999,63.698908,9.604003,"ORLAND, NORWAY",8.53,1994,33.16941238804116,2.1807057291468666,365,35.350118117188025
01271099999,63.457556,10.939872,"VAERNES, NORWAY",17.06,1994,30.856561423903234,2.179012523404557,364,33.03557394730779
01282399999,64.85,11.233,"RORVIK RYUM, NORWAY",14.0,1994,32.7502565127342,1.9375225699512848,343,34.68777908268548
01288099999,62.5666666,11.3833333,"ROROS, NORWAY",630.0,1994,33.39541977698468,2.355356577465506,308,35.75077635445019
01289099999,62.583,11.35,"ROROS LUFTHAVN, NORWAY",626.0,1994,36.242153846153855,2.421048715936908,325,38.66320256209076
01290099999,64.4666667,11.5833333,"NAMSOS AIRPORT, NORWAY",2.0,1994,32.22281934940201,2.086423006683848,360,34.30924235608586
01304099999,61.5666666,4.6833333,"YTTEROYANE FYR, NORWAY",25.0,1994,31.053911893524493,1.5939368040512327,355,32.647848697575725
01310099999,61.583611,5.024722,"FLORO, NORWAY",11.27,1994,29.141251597429573,1.731407389479821,358,30.872658986909393
01311099999,60.293386,5.218142,"FLESLAND, NORWAY",51.81,1994,28.43084080236696,1.8841782352665384,365,30.315019037633498
01317099999,60.3833333,5.3333333,"BERGEN FLORIDA, NORWAY",36.0,1994,26.14061976135145,1.8749590075810392,364,28.01557876893249
01320099999,61.8333333,6.1166667,"SANDANE ANDA, NORWAY",60.0,1994,27.792920613981792,1.7870944614510198,341,29.58001507543281
01325099999,60.8333333,5.95,"MODALEN II, NORWAY",114.0,1994,29.019599999999986,1.9222415640511132,250,30.9418415640511
01347099999,61.156111,7.136614,"SOGNDAL HAUKASEN, NORWAY",511.0,1994,34.01271186440678,1.9921837411629755,354,36.00489560556976
01360099999,61.9,7.9,"BRATA SLETTOM, NORWAY",664.0,1994,35.41729106628245,2.2839792849460356,347,37.70127035122849
01364099999,61.1833333,8.1166666,"FILEFJELL, NORWAY",955.1,1994,29.369154228855734,2.5853996287933625,201,31.954553857649096
01367099999,60.9833333,9.2166666,"FAGERNES, NORWAY",365.4,1994,31.69548648705596,2.520484821808019,352,34.21597130886398
01368099999,61.015556,9.288056,"LEIRIN, NORWAY",822.04,1994,36.755031446540876,2.4182004269637223,318,39.1732318735046
01375599999,61.0333333,2.0333333,"GULLFAX PLATFORM, NORWAY",10.0,1994,41.90254957507079,2.316768184165812,353,44.2193177592366
01378099999,61.1,10.4666666,"LILLEHAMMER SAETHERENGEN, NORWAY",239.0,1994,26.3192881384588,2.638032089857398,291,28.957320228316195
01384099999,60.193917,11.100361,"GARDERMOEN, NORWAY",207.56,1994,29.151501660779076,2.3677049419415166,365,31.519206602720594
01389099999,61.1833333,11.3666666,"RENA AIRPORT, NORWAY",255.73,1994,29.64342565623943,2.767314808472011,295,32.41074046471144
01403099999,59.3,4.8666666,"UTSIRA FYR, NORWAY",56.3,1994,33.404109589041106,2.156982196352718,365,35.56109178539382
01403399999,56.55,3.25,"EKOFISK OIL PLTFRM, NORWAY",48.8,1994,34.58016759776533,2.161846989238016,358,36.74201458700335
01406099999,59.9166666,5.0666666,"SLATTEROY FYR, NORWAY",16.0,1994,27.619492084209497,1.448217611251835,362,29.067709695461332
01408099999,59.345267,5.208364,"KARMOY, NORWAY",26.21,1994,30.10963007896088,1.895941567163933,360,32.005571646124814
01415099999,58.876667,5.637778,"SOLA, NORWAY",8.83,1994,27.879546457744294,1.9635841657512634,365,29.843130623495558
01424099999,59.65,6.3666666,"SAUDA, NORWAY",6.0,1994,23.79488452949474,2.0521522676084865,236,25.84703679710323
01427099999,58.1166666,6.5666666,"LISTA FYR, NORWAY",14.0,1994,29.4326270643732,2.1422078363386325,357,31.57483490071183
01428099999,58.099486,6.62605,"LISTA, NORWAY",8.83,1994,26.986554588235244,2.2053634061867378,252,29.19191799442198
01433099999,59.8333333,6.9833333,"MIDTLAEGER, NORWAY",1081.0,1994,30.340697674418603,2.027346169901086,172,32.368043844319686
01435099999,59.8166666,7.2166666,"HAUKELISETER TESTFELT, NORWAY",989.5,1994,52.97515527950309,2.2685916618025375,161,55.24374694130563
01442099999,58.6666666,7.8,"BYGLANDSFJORD, NORWAY",211.0,1994,26.342940292547542,1.9815545219887725,361,28.324494814536315
01448099999,58.0666666,8.05,"OKSOY FYR, NORWAY",8.0,1994,26.831780821917803,1.7603244414098795,365,28.59210526332768
01452099999,58.204214,8.085369,"KJEVIK, NORWAY",17.37,1994,25.62573746712673,1.9518714646794744,365,27.577608931806203
01455099999,59.0333333,8.5166666,"TVEITSUND, NORWAY",252.0,1994,27.748398437736885,2.1908231986602944,335,29.93922163639718
01465099999,58.4,8.7833333,"TORUNGEN FYR, NORWAY",15.0,1994,27.184903478736373,1.7895936725653685,361,28.97449715130174
01467099999,58.6333333,9.15,"LYNGOR FYR, NORWAY",5.0,1994,26.77933884297519,1.8669362917631764,363,28.646275134738367
01474099999,59.9,9.5333333,"LYNGDAL I NUMEDAL, NORWAY",294.0,1994,27.899808700045956,2.336133864991213,330,30.23594256503717
01475099999,59.183,9.567,"SKIEN GEITERYGGEN, NORWAY",141.0,1994,26.933160676425086,2.3168594858485583,312,29.250020162273643
01477099999,59.7166666,10.15,"KONNERUD, NORWAY",193.0,1994,27.21218151778212,2.299730111456858,365,29.511911629238977
01482099999,59.0333333,10.5166666,"FERDER LH, NORWAY",7.7,1994,28.278082191780822,2.0763895729275736,365,30.354471764708396
01483099999,59.1833333,10.2666666,"TORP, NORWAY",88.0,1994,26.68690980406104,2.1495838729083125,355,28.836493676969354
01484399999,59.3166667,10.45,"OSEBERG, NORWAY",15.0,1994,38.093984962406026,2.6523674690341013,266,40.74635243144013
01488099999,60.1166666,10.8333333,"HAKADAL, NORWAY",170.0,1994,25.9075823077966,2.1736787279385927,365,28.081261035735192
01494099999,59.378889,10.785556,"RYGGE, NORWAY",53.03,1994,26.555339655732592,2.1654512557295402,365,28.72079091146213
02012099999,67.733,17.467,"RITSEM, SWEDEN",521.0,1994,36.60955223880597,2.1517396522373073,335,38.76129189104328
02020099999,68.4166666,18.1666666,"KATTERJAKK, SWEDEN",517.0,1994,39.57994505494503,2.065565364855062,364,41.64551041980009
02032099999,68.217,19.717,"TORNETRASK LAKE, SWEDEN",393.0,1994,33.91401869158879,2.113079389706131,214,36.027098081294916
02043099999,67.933,21.067,"ESRANGE, SWEDEN",341.0,1994,33.28554709222195,2.4721428220659725,303,35.75768991428792
02044099999,67.821986,20.336764,"KIRUNA, SWEDEN",459.63,1994,39.36861111111112,2.530744263995025,360,41.89935537510615
02049099999,67.132408,20.814636,"GALLIVARE, SWEDEN",313.02,1994,37.82269107266987,2.869581623494037,343,40.692272696163904
02060099999,68.683,21.533,"NAIMAKKA, SWEDEN",403.0,1994,38.93857142857141,2.6497108677855294,350,41.58828229635694
02086099999,67.767,22.35,"LAINIO, SWEDEN",317.0,1994,38.091758241758264,2.706265168435573,364,40.798023410193835
02096099999,67.2166666,23.4,"PAJALA, SWEDEN",168.0,1994,35.69144696730227,2.770429579046989,363,38.46187654634926
02104099999,65.8166666,15.0833333,"HEMAVAN, SWEDEN",485.0,1994,38.97040498442368,2.6460338075663974,321,41.61643879199008
02108099999,65.067,14.8,"KLIMPFJALL, SWEDEN",593.0,1994,37.388121546961315,2.3464534245255115,362,39.73457497148683
02112099999,63.05,12.267,"SYLARNA, SWEDEN",1035.0,1994,34.52657807308971,2.251582698207993,301,36.7781607712977
02120099999,66.8833333,18.0166666,"KVIKKJOKK ARRENJARKA, SWEDEN",315.0,1994,37.12586750788644,2.9239468376295448,317,40.04981434551598
02124099999,66.05,17.8333333,"ARJEPLOG, SWEDEN",432.0,1994,36.33985973759872,2.6143627592846888,352,38.95422249688341
02128099999,65.0,17.7,"GUNNARN, SWEDEN",283.0,1994,32.329963636377556,2.620814087910461,336,34.95077772428802
02142099999,66.496236,20.147181,"JOKKMOKK, SWEDEN",275.53,1994,30.8958715482058,2.6458036439328683,297,33.54167519213867
02144099999,65.983,18.933,"ABRAUR, SWEDEN",374.0,1994,36.48261160060518,3.13086590601302,261,39.6134775066182
02154099999,65.875325,20.149917,"VIDSEL, SWEDEN",181.96,1994,47.32111111111111,4.542627605345324,90,51.86373871645643
02164099999,66.383,21.633,"PALKEM, SWEDEN",263.0,1994,34.39447284372394,2.6008212994733424,330,36.995294143197285
02186099999,65.543758,22.121989,"KALLAX, SWEDEN",19.81,1994,32.75037633505853,2.6625339201294755,365,35.41291025518801
02196099999,65.8333333,24.15,"HAPARANDA, SWEDEN",6.0,1994,33.86978021978024,2.682102595237158,364,36.5518828150174
02200099999,63.983,12.867,"EDEVIK, SWEDEN",425.0,1994,37.28632218844983,2.231818818312857,329,39.51814100676269
02206099999,63.2833333,12.1333333,"STORLIEN STORVALLEN, SWEDEN",583.0,1994,36.56676056338026,2.225975666653746,355,38.792736230034
02222099999,64.5,14.1666666,"GADDEDE, SWEDEN",330.0,1994,33.36415245264953,2.318143138296644,350,35.68229559094617
02226099999,63.2,14.5,"OSTERSUND, SWEDEN",376.0,1994,32.771347863999424,2.3003476448559543,365,35.07169550885538
02232099999,64.433,15.633,"NORRAKER, SWEDEN",346.0,1994,35.875287326711174,3.182083275050162,256,39.057370601761335
02234099999,63.867,15.583,"STROMSUND, SWEDEN",373.0,1994,34.60575638025401,2.4739067604830582,361,37.07966314073707
02248099999,63.167,16.167,"KRANGEDE, SWEDEN",223.0,1994,31.034724283891002,2.456948138463493,351,33.4916724223545
02252099999,64.45,17.083,"IDVATTNET, SWEDEN",353.0,1994,34.80321672679673,2.7097851919207523,362,37.51300191871748
02259099999,63.048597,17.768856,"KRAMFORS SOLLEFTEA, SWEDEN",10.36,1994,31.16726610399653,2.6800781713053223,346,33.84734427530185
02262099999,66.567,16.35,"VUOGGATJALME, SWEDEN",500.0,1994,34.76571231372346,2.644795499137475,338,37.410507812860935
02267099999,63.408339,18.990039,"ORNSKOLDSVIK, SWEDEN",107.89,1994,32.29886370868083,2.4206937084580877,356,34.719557417138915
02278099999,63.15,16.167,"KRANGEDE AUTO, SWEDEN",184.0,1994,33.32648220166113,2.2965197672076756,353,35.623001968868806
02286099999,63.791828,20.282758,"UMEA, SWEDEN",7.31,1994,30.544153742914826,2.4705510270930504,363,33.014704770007874
02288099999,63.6,20.75,"HOLMOGADD, SWEDEN",6.0,1994,33.78109589041091,2.1254134081528644,365,35.906509298563776
02293099999,64.624772,21.076892,"SKELLEFTEA, SWEDEN",47.85,1994,31.916133484990652,2.5178614031028173,360,34.43399488809347
02296099999,64.483,21.583,"BJUROKLUBB LGT H, SWEDEN",36.0,1994,33.50953709086829,2.3913103437345025,365,35.900847434602795
02306099999,61.133,12.817,"RORBACKSNAS, SWEDEN",465.0,1994,31.279623682634085,2.450400079319096,347,33.730023761953184
02310099999,62.8,13.067,"STORSJO KAPELL, SWEDEN",583.0,1994,34.11379252309824,2.39015514228165,358,36.50394766537989
02316099999,61.7,13.1833333,"SARNA, SWEDEN",425.0,1994,32.359905660198784,2.5335058561929213,362,34.89341151639171
02324099999,62.0166666,14.1833333,"SVEG, SWEDEN",363.0,1994,30.288370675563677,2.4493004923320374,353,32.73767116789571
02326099999,64.083,18.417,"FREDRIKA, SWEDEN",300.0,1994,31.629316418740604,2.2914684396295453,359,33.92078485837015
02336099999,61.383,15.833,"EDSBYN, SWEDEN",163.0,1994,27.761418006582137,2.3464704075637655,364,30.1078884141459
02342099999,62.517,16.183,"FRANSTA, SWEDEN",105.0,1994,29.099455519439843,2.5515162876409985,345,31.650971807080843
02366099999,62.528125,17.443928,"SUNDSVALL HARNOSAND, SWEDEN",4.87,1994,29.893894737052566,2.411095015098171,364,32.30498975215074
02376099999,61.267,17.1,"SODERHAMN SWE AFB, SWEDEN",36.0,1994,27.72603066854501,2.191378827904676,361,29.917409496449686
02400099999,60.35,12.65,"OSTMARK, SWEDEN",310.0,1994,29.30060506522076,2.2786494409071065,364,31.579254506127867
02404099999,59.667,12.583,"ARVIKA, SWEDEN",75.0,1994,25.30157699352838,2.1765443937697615,357,27.47812138729814
02406099999,59.283,12.05,"BLOMSKOG, SWEDEN",110.0,1994,25.337909003367717,2.1350940588627974,300,27.473003062230514
02410099999,60.6833333,13.7,"MALUNG, SWEDEN",308.0,1994,29.083567518074222,2.336631409796076,362,31.4201989278703
02412099999,60.15,13.8,"GUSTAVSFORS, SWEDEN",190.0,1994,25.970450037081655,2.2580466847033254,307,28.22849672178498
02418099999,59.444714,13.337361,"KARLSTAD, SWEDEN",107.28,1994,25.288571002724513,2.0939969564822682,365,27.38256795920678
02428099999,59.1,14.367,"ATORP, SWEDEN",105.0,1994,24.59144742459551,2.0920577381070125,332,26.683505162702524
02428399999,59.223733,15.037956,"OREBRO, SWEDEN",57.3,1994,27.13525167441199,2.2192893158047218,346,29.354540990216712
02435099999,60.422017,15.515211,"BORLANGE, SWEDEN",153.31,1994,27.783466028861717,2.2476150621951363,354,30.031081091056855
02443099999,59.65,17.1166666,"ENKOPING, SWEDEN",26.0,1994,28.96747517305923,2.6314732153660443,223,31.598948388425274
02444099999,60.167,16.317,"FOLKARNA, SWEDEN",70.0,1994,26.121107466383997,2.182124125625638,353,28.303231592009634
02446099999,59.589444,16.633611,"VASTERAS, SWEDEN",6.4,1994,25.78000546402319,2.10838057314789,364,27.88838603717108
02458099999,59.897328,17.588581,"UPPSALA, SWEDEN",20.72,1994,26.030017453844014,2.0847798300107523,363,28.114797283854767
02460099999,59.651944,17.918611,"ARLANDA, SWEDEN",41.75,1994,27.016378154526134,2.0827901340000077,364,29.09916828852614
02464099999,59.354372,17.94165,"BROMMA, SWEDEN",14.32,1994,25.624796717576764,2.042532358256433,365,27.667329075833198
02474099999,60.167,18.75,"SINGO ISLAND, SWEDEN",14.0,1994,27.016643764446602,2.048920497661554,364,29.065564262108158
02485399999,58.788636,16.912189,"SKAVSTA, SWEDEN",42.67,1994,27.357063914905652,2.217070361196097,287,29.57413427610175
02496099999,59.45,19.5,"SVENSKA HOGARNA, SWEDEN",12.0,1994,30.443540322066614,2.0266847847755316,365,32.47022510684214
02508099999,58.1,11.35,"MASESKAR LGT H, SWEDEN",14.0,1994,27.82189557811303,1.9740816785045707,363,29.7959772566176
02510399999,58.318056,12.345,"TROLLHATTAN VANERSBORG, SWEDEN",41.75,1994,26.370159717824635,2.2317721062620643,287,28.601931824086698
02512099999,57.774722,11.870372,"SAVE, SWEDEN",17.98,1994,24.46211153162588,1.8851815446588562,364,26.347293076284735
02518099999,57.3,11.9,"NIDINGEN, SWEDEN",2.0,1994,28.708607780744448,2.076467586379708,360,30.785075367124154
02520099999,58.426445,12.714389,"SATENAS, SWEDEN",55.16,1994,25.364070499357812,1.9604578701974322,361,27.324528369555246
02524099999,57.933,13.067,"MOLLA, SWEDEN",190.0,1994,26.001743119317073,1.97727591991487,333,27.979019039231943
02526099999,57.662836,12.279819,"LANDVETTER, SWEDEN",154.22,1994,25.76895480998354,1.9743058964113593,365,27.7432607063949
02530099999,58.9,13.25,"NASHUVUD, SWEDEN",50.0,1994,26.203040241480494,2.061764663514313,360,28.264804904994808
02535099999,58.4564,13.972672,"SKOVDE, SWEDEN",98.75,1994,25.74692009466652,2.1885124989407436,277,27.935432593607263
02550099999,57.757594,14.068731,"JONKOPING, SWEDEN",225.85,1994,26.977478717300684,2.0137451152173984,365,28.99122383251808
02555099999,57.65,14.7,"NASSJO, SWEDEN",305.0,1994,26.361530012288117,2.009240950060156,356,28.370770962348274
02556099999,57.292222,14.137222,"HAGSHULT, SWEDEN",169.46,1994,24.766513142773196,1.9074772446683421,364,26.67399038744154
02562099999,58.402278,15.525683,"MALMEN, SWEDEN",93.87,1994,25.311594647243485,1.9935912514862177,364,27.305185898729704
02564099999,58.067,15.233,"MALEXANDER, SWEDEN",200.0,1994,25.643838889056646,1.9897800106408894,362,27.633618899697534
02565099999,57.525833,15.823333,"HULTSFRED, SWEDEN",111.55,1994,25.434634889072758,2.5694282559139787,196,28.004063144986738
02566099999,57.4,15.8166666,"MALILLA, SWEDEN",98.0,1994,23.477556259641258,1.9004306310999575,361,25.377986890741216
02571099999,58.586253,16.250622,"KUNGSANGEN, SWEDEN",9.75,1994,26.104608687044625,2.067581567138881,364,28.172190254183505
02576099999,57.717,16.467,"GLADHAMMAR, SWEDEN",35.0,1994,24.19899035943482,1.903849430017642,364,26.10283978945246
02582099999,58.75,17.867,"LANDSORT LGT H, SWEDEN",32.0,1994,28.739118457300293,1.9115918743254248,363,30.650710331625717
02584099999,58.4,19.2,"GOTSKA SANDON, SWEDEN",12.0,1994,27.82901150790891,1.8964087177090634,364,29.725420225617974
02586099999,58.25,17.017,"HARSTENA, SWEDEN",7.0,1994,25.456144052119733,1.8904291031551752,359,27.346573155274907
02588099999,57.9,19.167,"FARO ISLAND, SWEDEN",8.0,1994,25.79439085012341,1.873493785441368,362,27.66788463556478
02590099999,57.662797,18.346211,"VISBY, SWEDEN",49.98,1994,25.867631852459667,1.9291164144489443,365,27.79674826690861
02592099999,57.367,17.1,"OLANDS NORRA UDDE, SWEDEN",4.0,1994,25.655764047876172,1.835052373974329,362,27.4908164218505
02604099999,56.691128,12.820211,"HALMSTAD, SWEDEN",30.78,1994,24.961828782925014,1.83013155636217,357,26.791960339287183
02606099999,56.3,12.45,"KULLEN LGT H, SWEDEN",72.0,1994,27.970624215995848,1.9591467292686526,365,29.9297709452645
02607099999,56.2833333,12.0833333,"ANGELHOLM BARKAKRA, SWEDEN",18.0,1994,23.827834487580894,1.7787404127704507,364,25.606574900351344
02616099999,55.3833333,12.8166666,"FALSTERBO, SWEDEN",5.0,1994,24.39178718968921,1.6585841508012296,364,26.05037134049044
02626099999,56.367,13.95,"OSBY, SWEDEN",85.0,1994,23.687481296739165,1.8172167984473446,350,25.50469809518651
02630099999,56.083,13.233,"LJUNGBYHED SWE AFB, SWEDEN",52.0,1994,23.008534239632613,1.7177044720360848,364,24.7262387116687
02636099999,55.530193,13.371639,"STURUP, SWEDEN",71.93,1994,24.75133652849522,1.8371334784447204,365,26.58847000693994
02640099999,56.867,14.8,"VAXJO URASA SAFB, SWEDEN",166.0,1994,25.144148705240283,1.9304420068396646,345,27.07459071207995
02641099999,56.929144,14.727994,"KRONOBERG, SWEDEN",185.92,1994,26.140246489791984,1.9544793794775308,362,28.094725869269514
02650099999,56.017,14.85,"HANO ISLAND LGT H, SWEDEN",55.0,1994,26.486440843620453,1.9242386260173372,361,28.410679469637792
02651099999,55.921686,14.085536,"KRISTIANSTAD, SWEDEN",23.16,1994,23.926440949578037,1.8136695212893386,355,25.740110470867375
02664099999,56.266667,15.265,"RONNEBY, SWEDEN",58.21,1994,23.521257507501694,1.8226550565124136,365,25.343912564014108
02666099999,56.033,15.8,"UNGSKAR, SWEDEN",3.0,1994,26.87921758016592,1.7647803955712624,365,28.643997975737182
02672099999,56.685531,16.287578,"KALMAR, SWEDEN",5.18,1994,23.623266442235085,1.8602185958185922,364,25.483485038053676
02680099999,56.9166666,18.15,"HOBURG, SWEDEN",39.0,1994,26.19432991402533,1.85090770511665,365,28.045237619141982
02801099999,69.05,20.7833333,"ENONTEKIO KILPISJARVI, FINLAND",482.7,1994,38.6442477876106,2.3757043225426853,339,41.01995211015329
02805099999,69.75,27.0,"UTSJOKI KEVO, FINLAND",106.3,1994,37.12904457753103,2.588870996339243,362,39.71791557387028
02807099999,68.607269,27.405328,"IVALO, FINLAND",146.6,1994,35.98884414967832,2.517888276387675,360,38.506732426065994
02823099999,67.9666666,23.6833333,"MUONIO ALAMUONIO, FINLAND",252.6,1994,34.31823708206687,2.5859716823379637,329,36.904208764404835
02836099999,67.395033,26.619133,"SODANKYLA, FINLAND",183.48,1994,34.80679562639382,2.6086992802619045,363,37.415494906655724
02844099999,66.7666666,23.9666666,"PELLO CENTRE, FINLAND",85.9,1994,33.76129000656576,2.7557457715703806,355,36.51703577813614
